accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2,,1.0,1,60.00,,20.00,47,93,10.0,10.0,10.0,9.0,9.0
3,1.0,0.0,1,79.00,300.00,65.00,43,96,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,1,95.00,,65.00,5,96,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,80.00,150.00,60.00,72,98,10.0,10.0,10.0,9.0,10.0
4,,1.0,2,109.00,,40.00,12,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,85.00,,40.00,45,98,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,28.00,95.00,25.00,4,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,63.00,,,53,94,9.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,35.00,,,6,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,70.00,,20.00,32,95,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,74.00,250.00,,8,98,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,85.00,,45.00,7,97,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,93.00,,20.00,147,99,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,86.00,,20.00,287,96,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,2,80.00,,15.00,52,98,10.0,10.0,10.0,10.0,10.0
8,2.0,4.0,6,280.00,550.00,150.00,22,98,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,100.00,700.00,,17,87,9.0,10.0,9.0,9.0,9.0
2,1.0,1.0,1,45.00,200.00,30.00,8,95,9.0,10.0,10.0,9.0,9.0
6,1.0,2.0,3,127.00,150.00,25.00,35,99,10.0,10.0,10.0,10.0,10.0
1,1.5,1.0,1,40.00,200.00,15.00,12,98,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,39.00,,40.00,16,83,9.0,9.0,9.0,10.0,8.0
4,1.0,2.0,1,95.00,100.00,50.00,29,99,10.0,10.0,10.0,10.0,10.0
6,1.0,1.0,2,115.00,100.00,70.00,15,87,9.0,9.0,9.0,9.0,9.0
4,1.0,1.0,2,69.00,150.00,50.00,76,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,28.00,295.00,25.00,8,90,9.0,10.0,9.0,8.0,9.0
3,1.0,1.0,1,105.00,100.00,30.00,13,91,9.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,38.00,,5.00,10,96,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,39.00,100.00,45.00,1,80,8.0,,4.0,,
4,2.0,2.0,2,80.00,150.00,50.00,2,80,8.0,10.0,10.0,10.0,8.0
3,1.0,1.0,2,110.00,150.00,65.00,1,80,8.0,10.0,8.0,8.0,6.0
4,1.0,1.0,4,100.00,,25.00,50,94,10.0,10.0,10.0,10.0,10.0
1,2.0,1.0,1,50.00,,,1,80,8.0,8.0,10.0,6.0,8.0
4,1.0,1.0,2,75.00,,10.00,54,98,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,2,85.00,250.00,,16,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,70.00,100.00,20.00,27,96,10.0,10.0,10.0,10.0,9.0
1,1.5,1.0,1,45.00,250.00,15.00,5,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,95.00,,,29,98,10.0,10.0,10.0,10.0,10.0
3,0.5,0.0,2,39.00,,20.00,101,94,9.0,10.0,10.0,9.0,9.0
2,1.0,0.0,2,88.00,,20.00,18,98,10.0,10.0,10.0,10.0,10.0
8,3.0,3.0,3,175.00,200.00,100.00,3,93,10.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,80.00,100.00,20.00,6,90,10.0,9.0,10.0,9.0,10.0
2,1.0,1.0,1,35.00,295.00,25.00,9,93,8.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,84.00,,,31,98,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,49.00,,40.00,14,80,8.0,8.0,9.0,9.0,9.0
6,2.0,3.0,3,196.00,350.00,90.00,10,98,10.0,10.0,10.0,10.0,10.0
5,1.0,2.0,3,129.00,250.00,80.00,22,90,10.0,10.0,10.0,9.0,9.0
3,1.0,1.0,2,90.00,200.00,40.00,58,97,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,70.00,100.00,15.00,37,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,200.00,25.00,55,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,55.00,,,204,97,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,120.00,500.00,80.00,22,95,10.0,10.0,10.0,10.0,10.0
8,3.5,4.0,5,525.00,1000.00,100.00,4,85,9.0,10.0,10.0,9.0,9.0
1,1.5,1.0,1,90.00,150.00,,25,99,10.0,10.0,10.0,10.0,10.0
10,4.0,6.0,7,750.00,1000.00,300.00,13,94,10.0,10.0,9.0,9.0,9.0
6,2.0,3.0,3,250.00,200.00,100.00,9,93,10.0,10.0,9.0,10.0,10.0
2,1.0,1.0,1,125.00,,50.00,18,99,10.0,10.0,10.0,10.0,10.0
10,3.0,4.0,4,380.00,100.00,100.00,38,95,9.0,9.0,10.0,9.0,9.0
5,1.0,2.0,3,160.00,500.00,80.00,25,92,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,66.00,,15.00,63,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,,,53,92,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,,,45,87,9.0,9.0,9.0,9.0,9.0
4,3.0,2.0,2,295.00,150.00,145.00,25,99,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,3,50.00,100.00,,20,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,89.00,175.00,,134,98,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,175.00,500.00,50.00,2,90,9.0,10.0,9.0,9.0,9.0
3,1.0,1.0,1,95.00,350.00,85.00,48,93,9.0,10.0,10.0,10.0,9.0
4,1.0,2.0,2,80.00,150.00,85.00,4,80,10.0,9.0,7.0,9.0,8.0
3,1.0,0.0,2,65.00,100.00,60.00,4,85,9.0,8.0,9.0,8.0,9.0
6,2.0,2.0,2,150.00,250.00,100.00,1,80,10.0,10.0,10.0,10.0,8.0
2,1.0,1.0,1,94.00,400.00,75.00,21,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,109.00,500.00,75.00,12,96,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,62.00,,25.00,20,94,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,64.00,,,22,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,100.00,,,45,99,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,125.00,,40.00,30,98,10.0,10.0,10.0,10.0,10.0
7,1.0,2.0,3,129.00,,40.00,136,84,8.0,9.0,9.0,9.0,9.0
5,1.0,2.0,3,130.00,,75.00,4,80,7.0,8.0,8.0,8.0,8.0
2,0.0,1.0,1,55.00,,15.00,6,97,10.0,10.0,10.0,9.0,10.0
6,1.0,2.0,4,160.00,200.00,50.00,5,88,10.0,10.0,10.0,10.0,10.0
2,0.0,1.0,1,55.00,,15.00,14,97,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,115.00,,,12,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,110.00,,25.00,19,95,10.0,10.0,10.0,10.0,10.0
9,2.5,4.0,5,750.00,,75.00,17,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,89.00,,,320,98,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,100.00,,10.00,23,98,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,125.00,,40.00,29,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,115.00,150.00,35.00,24,99,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,59.00,150.00,50.00,4,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,122.00,250.00,50.00,12,94,10.0,10.0,10.0,10.0,9.0
6,2.0,2.0,2,175.00,,100.00,4,90,8.0,10.0,9.0,8.0,8.0
2,1.0,1.0,1,69.00,200.00,12.00,124,97,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,95.00,300.00,40.00,91,95,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,100.00,,20.00,3,93,9.0,9.0,10.0,10.0,9.0
3,1.0,0.0,1,175.00,,50.00,8,93,9.0,10.0,10.0,10.0,9.0
4,2.0,2.0,2,195.00,,95.00,31,97,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,145.00,,20.00,4,93,7.0,10.0,10.0,9.0,9.0
3,1.0,0.0,1,100.00,,15.00,16,96,10.0,10.0,10.0,10.0,10.0
9,3.5,5.0,5,550.00,,175.00,19,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,162.00,,35.00,1,80,8.0,10.0,10.0,10.0,10.0
6,1.0,0.0,3,130.00,,,17,88,10.0,9.0,9.0,9.0,8.0
2,1.0,1.0,1,79.00,,,26,94,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,85.00,,25.00,11,91,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,70.00,300.00,35.00,64,89,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,119.00,350.00,75.00,9,96,10.0,10.0,10.0,10.0,9.0
3,1.0,0.0,1,149.00,200.00,50.00,43,98,10.0,10.0,10.0,10.0,10.0
5,1.0,1.0,1,139.00,,25.00,19,97,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,150.00,,70.00,28,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,79.00,100.00,72.00,278,89,8.0,9.0,10.0,9.0,9.0
6,2.5,2.0,3,147.00,250.00,125.00,55,98,10.0,10.0,10.0,10.0,10.0
8,2.5,3.0,4,256.00,200.00,60.00,70,98,10.0,10.0,10.0,10.0,9.0
3,1.0,1.0,1,129.00,200.00,40.00,32,96,10.0,10.0,10.0,10.0,9.0
1,1.0,0.0,1,59.00,95.00,25.00,1,80,10.0,10.0,10.0,10.0,8.0
2,1.0,1.0,1,79.00,100.00,72.00,189,84,8.0,9.0,9.0,9.0,9.0
4,1.0,1.0,1,150.00,,70.00,8,93,8.0,9.0,10.0,10.0,9.0
4,1.0,2.0,2,175.00,200.00,25.00,6,93,9.0,10.0,10.0,9.0,8.0
4,1.0,1.0,2,100.00,200.00,45.00,28,90,10.0,10.0,9.0,10.0,8.0
2,1.0,0.0,1,75.00,,35.00,22,94,9.0,9.0,10.0,10.0,9.0
2,1.0,0.0,1,103.00,400.00,50.00,24,96,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,80.00,,50.00,15,88,9.0,9.0,10.0,9.0,8.0
2,1.0,1.0,1,90.00,150.00,25.00,175,97,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,69.00,300.00,25.00,104,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,65.00,,,6,87,10.0,10.0,10.0,10.0,9.0
4,1.0,1.0,2,110.00,200.00,65.00,5,92,10.0,9.0,9.0,10.0,9.0
2,1.0,1.0,1,98.00,150.00,15.00,22,96,9.0,10.0,10.0,10.0,9.0
8,2.0,2.0,3,325.00,150.00,40.00,23,90,9.0,9.0,10.0,10.0,9.0
4,1.0,0.0,2,90.00,100.00,40.00,2,90,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,110.00,,15.00,20,97,10.0,10.0,10.0,9.0,10.0
5,2.0,2.0,2,210.00,150.00,40.00,10,96,8.0,10.0,9.0,10.0,9.0
3,1.0,1.0,1,210.00,,35.00,25,95,9.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,62.00,,,71,87,9.0,10.0,10.0,10.0,9.0
4,2.0,1.0,1,70.00,,20.00,38,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,58.00,,25.00,117,94,10.0,10.0,10.0,10.0,9.0
2,1.5,1.0,1,81.00,,,3,93,9.0,10.0,10.0,10.0,9.0
6,1.0,2.0,3,99.00,120.00,100.00,3,80,8.0,8.0,8.0,10.0,6.0
2,1.0,1.0,1,64.00,,,55,88,8.0,10.0,10.0,10.0,9.0
4,2.0,2.0,2,160.00,,75.00,13,95,9.0,10.0,10.0,10.0,9.0
3,1.0,1.0,1,155.00,750.00,75.00,15,98,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,135.00,,,8,88,9.0,9.0,10.0,9.0,8.0
4,1.0,1.0,2,75.00,,,134,80,8.0,9.0,9.0,9.0,8.0
2,1.0,1.0,1,120.00,,25.00,36,97,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,135.00,300.00,60.00,135,95,9.0,10.0,10.0,10.0,9.0
2,1.5,1.0,2,79.00,150.00,25.00,132,95,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,109.00,,,7,89,10.0,9.0,9.0,8.0,9.0
2,1.0,1.0,2,45.00,,25.00,15,97,9.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,58.00,,,279,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,100.00,100.00,60.00,7,80,9.0,10.0,9.0,10.0,9.0
2,1.0,1.0,1,139.00,750.00,85.00,19,99,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,169.00,,,15,97,9.0,10.0,10.0,10.0,9.0
4,1.0,1.0,2,85.00,125.00,,15,97,9.0,10.0,10.0,10.0,10.0
7,1.0,2.0,2,100.00,250.00,89.00,12,92,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,125.00,500.00,30.00,27,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,100.00,,,8,95,10.0,10.0,10.0,9.0,10.0
1,1.0,1.0,1,40.00,,,44,90,9.0,10.0,10.0,10.0,9.0
8,2.0,2.0,3,250.00,800.00,120.00,41,96,10.0,10.0,10.0,10.0,9.0
1,0.5,1.0,1,55.00,350.00,35.00,10,96,9.0,9.0,9.0,10.0,10.0
1,0.5,1.0,1,53.00,350.00,35.00,5,92,9.0,8.0,10.0,10.0,9.0
1,0.5,1.0,1,55.00,350.00,35.00,1,80,8.0,4.0,6.0,8.0,8.0
2,1.0,1.0,1,75.00,,10.00,6,92,8.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,89.00,,10.00,294,91,9.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,90.00,,15.00,49,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,199.00,300.00,68.00,22,94,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,95.00,,20.00,83,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,89.00,150.00,20.00,19,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,110.00,,35.00,12,93,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,155.00,,35.00,135,92,9.0,9.0,10.0,10.0,9.0
4,,1.0,1,119.00,200.00,88.00,52,96,10.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,159.00,,50.00,8,95,10.0,10.0,10.0,10.0,10.0
5,1.0,1.0,3,125.00,250.00,60.00,8,95,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,25.00,,,39,85,7.0,9.0,10.0,10.0,9.0
5,1.0,1.0,3,225.00,250.00,60.00,84,91,8.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,140.00,250.00,35.00,8,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,89.00,,25.00,15,89,9.0,9.0,9.0,9.0,9.0
2,1.0,2.0,1,190.00,,20.00,31,93,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,99.00,,25.00,15,97,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,100.00,,35.00,51,94,9.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,58.00,,,263,96,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,2,150.00,500.00,95.00,5,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,59.00,,30.00,24,97,9.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,80.00,,,2,90,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,97.00,,27.00,8,95,10.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,174.00,,60.00,19,98,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,89.00,,10.00,193,90,9.0,9.0,9.0,10.0,9.0
2,1.0,1.0,1,100.00,,,7,94,9.0,10.0,10.0,9.0,9.0
4,2.0,2.0,2,130.00,,80.00,3,80,6.0,8.0,9.0,7.0,7.0
4,1.0,1.0,1,132.00,,,11,96,8.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,119.00,200.00,87.00,61,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,2,115.00,250.00,50.00,17,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,120.00,100.00,10.00,41,93,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,70.00,,,4,90,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,150.00,,,44,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,145.00,,,29,93,9.0,10.0,10.0,10.0,9.0
4,1.0,1.0,3,100.00,200.00,,11,98,10.0,10.0,10.0,10.0,10.0
3,1.0,0.0,1,115.00,200.00,10.00,6,97,9.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,149.00,,75.00,28,98,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,59.00,100.00,35.00,24,93,9.0,9.0,10.0,9.0,9.0
1,1.0,1.0,1,70.00,,,22,98,10.0,10.0,10.0,10.0,10.0
5,1.0,1.0,2,84.00,,20.00,38,97,9.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,167.00,300.00,60.00,48,96,10.0,10.0,10.0,10.0,9.0
5,2.0,2.0,2,259.00,150.00,80.00,13,98,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,139.00,450.00,60.00,55,97,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,185.00,500.00,,13,98,10.0,10.0,10.0,10.0,10.0
3,1.0,0.0,2,99.00,,,17,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,85.00,,,40,94,10.0,10.0,10.0,10.0,9.0
8,3.5,4.0,5,260.00,500.00,150.00,23,90,9.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,119.00,,,17,91,9.0,10.0,10.0,10.0,9.0
3,1.0,1.0,1,69.00,100.00,72.00,255,85,8.0,9.0,9.0,9.0,9.0
4,1.0,1.0,1,90.00,,,9,84,8.0,10.0,9.0,10.0,9.0
2,1.0,0.0,1,69.00,95.00,25.00,4,90,10.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,212.00,,,4,95,10.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,47.00,,,14,94,10.0,10.0,10.0,10.0,10.0
3,1.0,2.0,1,100.00,100.00,,4,80,9.0,9.0,10.0,10.0,9.0
4,1.0,0.0,2,95.00,500.00,50.00,16,95,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,90.00,,60.00,14,99,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,80.00,,,105,95,9.0,10.0,10.0,10.0,9.0
6,1.0,2.0,3,200.00,,25.00,17,96,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,140.00,150.00,30.00,23,98,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,150.00,,,14,81,8.0,8.0,9.0,9.0,9.0
4,1.0,1.0,1,119.00,200.00,88.00,45,95,10.0,10.0,10.0,10.0,9.0
2,2.0,1.0,2,48.00,250.00,39.00,7,83,9.0,10.0,9.0,9.0,9.0
4,2.0,1.0,2,69.00,250.00,42.00,6,96,9.0,10.0,10.0,10.0,8.0
2,2.0,1.0,1,61.00,250.00,39.00,14,95,9.0,9.0,10.0,10.0,10.0
2,2.0,1.0,1,52.00,250.00,39.00,9,91,10.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,95.00,,20.00,109,99,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,60.00,100.00,25.00,147,89,8.0,10.0,10.0,10.0,9.0
5,2.5,2.0,2,225.00,,100.00,13,98,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,60.00,200.00,71.00,30,87,9.0,9.0,9.0,9.0,9.0
1,1.0,1.0,1,75.00,200.00,,47,97,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,93.00,500.00,60.00,6,96,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,3,139.00,,194.00,4,95,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,150.00,,40.00,23,93,9.0,10.0,10.0,10.0,10.0
8,2.5,2.0,3,350.00,,100.00,30,99,10.0,10.0,10.0,10.0,10.0
3,1.5,1.0,1,125.00,,45.00,19,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,138.00,100.00,50.00,96,94,9.0,10.0,10.0,10.0,9.0
2,2.0,1.0,1,95.00,,20.00,46,97,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,115.00,100.00,25.00,4,90,10.0,10.0,10.0,10.0,8.0
2,1.0,1.0,1,55.00,100.00,20.00,19,95,10.0,10.0,10.0,9.0,10.0
2,1.5,1.0,1,82.00,,8.00,50,94,9.0,10.0,10.0,10.0,9.0
10,2.0,3.0,5,360.00,2500.00,300.00,26,93,9.0,10.0,9.0,10.0,9.0
2,1.0,2.0,1,150.00,,,7,93,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,68.00,200.00,25.00,1,80,6.0,8.0,8.0,10.0,10.0
3,1.0,1.0,2,149.00,200.00,30.00,11,90,9.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,111.00,,,52,93,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,120.00,200.00,75.00,7,94,9.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,96.00,250.00,10.00,15,92,8.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,100.00,,20.00,22,92,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,100.00,,,4,80,6.0,10.0,10.0,10.0,9.0
4,1.0,1.0,2,105.00,100.00,25.00,13,87,9.0,9.0,10.0,10.0,9.0
6,2.0,2.0,2,209.00,150.00,65.00,29,97,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,110.00,100.00,10.00,11,91,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,125.00,,,15,87,9.0,9.0,10.0,10.0,9.0
4,1.0,1.0,2,109.00,200.00,88.00,44,94,10.0,10.0,10.0,9.0,9.0
6,1.0,2.0,4,198.00,,120.00,5,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,160.00,,60.00,8,95,10.0,10.0,9.0,10.0,9.0
2,1.0,1.0,1,99.00,250.00,100.00,24,90,9.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,100.00,,70.00,21,91,9.0,9.0,8.0,10.0,9.0
2,1.0,1.0,1,82.00,,5.00,9,93,9.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,80.00,,50.00,1,80,6.0,10.0,6.0,10.0,6.0
1,0.5,1.0,1,65.00,350.00,35.00,9,91,7.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,80.00,150.00,,158,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,39.00,100.00,18.00,66,95,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,125.00,200.00,40.00,21,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,150.00,,35.00,3,87,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,69.00,95.00,25.00,6,83,10.0,10.0,10.0,9.0,9.0
5,1.0,1.0,2,180.00,100.00,80.00,8,94,9.0,10.0,9.0,10.0,8.0
2,1.0,1.0,1,150.00,,20.00,14,94,9.0,9.0,10.0,9.0,9.0
2,1.0,1.0,2,99.00,,,15,99,10.0,10.0,10.0,10.0,10.0
16,2.0,6.0,9,673.00,2500.00,300.00,21,97,10.0,10.0,10.0,10.0,9.0
2,2.0,1.0,1,63.00,250.00,39.00,14,99,10.0,10.0,9.0,10.0,9.0
4,1.0,1.0,2,120.00,,40.00,51,96,10.0,10.0,10.0,10.0,9.0
4,1.5,2.0,2,195.00,,95.00,32,97,10.0,10.0,10.0,10.0,9.0
2,1.5,1.0,1,79.00,150.00,25.00,67,93,10.0,10.0,10.0,10.0,9.0
4,2.0,2.0,2,195.00,,95.00,25,95,10.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,119.00,300.00,88.00,32,95,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,75.00,,7.00,72,98,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,99.00,,35.00,87,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,149.00,250.00,25.00,48,97,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,199.00,200.00,71.00,32,96,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,69.00,95.00,25.00,1,80,10.0,10.0,10.0,8.0,8.0
1,0.5,1.0,1,49.00,350.00,35.00,7,91,9.0,10.0,10.0,10.0,9.0
6,1.0,2.0,4,239.00,,120.00,15,97,10.0,10.0,10.0,10.0,9.0
1,0.5,1.0,1,49.00,350.00,35.00,8,93,8.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,29.00,,,2,80,8.0,8.0,9.0,9.0,9.0
2,1.0,1.0,1,68.00,,,67,91,9.0,10.0,10.0,10.0,9.0
3,1.0,1.0,1,169.00,300.00,50.00,44,94,10.0,10.0,10.0,10.0,9.0
6,1.0,2.0,3,204.00,,60.00,31,92,10.0,10.0,10.0,9.0,9.0
3,1.0,2.0,2,152.00,,50.00,4,95,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,69.00,95.00,25.00,10,90,10.0,9.0,9.0,10.0,9.0
3,1.0,2.0,2,195.00,250.00,90.00,30,99,10.0,10.0,10.0,10.0,9.0
5,1.0,1.0,2,169.00,250.00,108.00,78,91,9.0,9.0,9.0,10.0,9.0
4,1.0,0.0,2,120.00,,,1,80,6.0,10.0,10.0,10.0,10.0
5,1.0,1.0,3,175.00,100.00,,9,84,8.0,9.0,9.0,9.0,8.0
4,1.0,2.0,2,200.00,,30.00,5,84,8.0,10.0,9.0,8.0,8.0
2,1.0,1.0,1,59.00,100.00,15.00,73,91,9.0,10.0,9.0,10.0,9.0
2,1.0,,1,75.00,,40.00,20,89,8.0,10.0,10.0,10.0,9.0
2,1.0,0.0,2,71.00,,,16,93,10.0,10.0,10.0,10.0,9.0
4,1.0,1.0,2,140.00,250.00,135.00,7,97,9.0,9.0,10.0,9.0,10.0
2,1.0,0.0,1,100.00,,,50,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,150.00,,25.00,136,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,89.00,150.00,20.00,38,97,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,150.00,100.00,50.00,63,93,9.0,9.0,9.0,10.0,9.0
2,1.0,0.0,1,69.00,95.00,25.00,1,80,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,125.00,,25.00,46,95,9.0,10.0,10.0,10.0,9.0
3,1.0,1.0,1,152.00,100.00,,77,91,9.0,10.0,10.0,10.0,9.0
